time,theta_dot
2252,0.000122762
2253,0.000122965
2254,0.00012342
2255,0.000123632
2256,0.000123834
2257,0.00012429
2258,0.000124501
2259,0.000124933
2260,0.00012536
2261,0.000125563
2262,0.000125776
2263,0.000126246
2264,0.000126463
2265,0.000126899
2266,0.000127114
2267,0.000127551
2268,0.000127767
2269,0.000128206
2270,0.000128628
2271,0.000128826
2272,0.000129044
2273,0.000129522
2274,0.00012974
2275,0.000130176
2276,0.000130604
2277,0.000130806
2278,0.000131018
2279,0.000131488
2280,0.000131908
2281,0.000132129
2282,0.000132572
2283,0.00013279
2284,0.000132996
2285,0.000133457
2286,0.00013367
2287,0.000134102
2288,0.000134521
2289,0.000134935
2290,0.000135142
2291,0.000135366
2292,0.000135853
2293,0.000136279
2294,0.000136477
2295,0.000136933
2296,0.000137154
2297,0.000137603
2298,0.000137818
2299,0.000138022
2300,0.00013848
2301,0.000138692
2302,0.000138894
2303,0.00013935
2304,0.000139562
2305,0.000139993
2306,0.00014042
2307,0.000140623
2308,0.000141073
2309,0.000141293
2310,0.000141737
2311,0.000141954
2312,0.000142161
2313,0.000142623
2314,0.000142836
2315,0.000143268
2316,0.000143687
2317,0.000143884
2318,0.000144343
2319,0.000144566
2320,0.000144777
2321,0.000145242
2322,0.000145666
2323,0.000145867
2324,0.000146077
2325,0.000146545
2326,0.00014676
2327,0.000147194
2328,0.000147614
2329,0.000147811
2330,0.000148028
2331,0.000148505
2332,0.000148723
2333,0.000149164
2334,0.00014958
2335,0.000149775
2336,0.000150232
2337,0.000150454
2338,0.000150664
2339,0.000151129
2340,0.000151342
2341,0.000151545
2342,0.000152
2343,0.000152212
2344,0.000152642
2345,0.00015306
2346,0.000153257
2347,0.000153716
2348,0.000153938
2349,0.000154383
2350,0.000154807
2351,0.000155005
2352,0.000155463
2353,0.000155685
2354,0.000156129
2355,0.000156346
2356,0.000156551
2357,0.00015701
2358,0.000157222
2359,0.000157653
2360,0.000157866
2361,0.000158516
2362,0.000158719
2363,0.000158906
2364,0.000159386
2365,0.000159812
2366,0.000160227
2367,0.000160432
2368,0.000160901
2369,0.000161126
2370,0.000161571
2371,0.000161788
2372,0.000162224
2373,0.000162439
2374,0.000162873
2375,0.000163087
2376,0.000163522
2377,0.000163736
2378,0.000164172
2379,0.000164387
2380,0.000164827
2381,0.00016504
2382,0.000165243
2383,0.000165699
2384,0.000165911
2385,0.000166341
2386,0.000166554
2387,0.000166988
2388,0.000167408
2389,0.000167605
2390,0.000167821
2391,0.000168297
2392,0.000168514
2393,0.000168948
2394,0.000169161
2395,0.000169595
2396,0.000169809
2397,0.000170243
2398,0.000170458
2399,0.000170893
2400,0.000171107
2401,0.000171542
2402,0.000171756
2403,0.000172191
2404,0.000172406
2405,0.00017284
2406,0.000173055
2407,0.000173489
2408,0.000173704
2409,0.000175131
2410,0.000175947
2411,0.000177432
2412,0.000178132
2413,0.00017866
2414,0.00017866
