time,y
1087,-0.000768607
1088,-0.000768707
1089,-0.000769009
1090,-0.000769502
1091,-0.000769839
1092,-0.000770049
1093,-0.000769729
1094,-0.000769617
1095,-0.000769708
1096,-0.000769363
1097,-0.000769389
1098,-0.000769497
1099,-0.000769781
1100,-0.00077012
1101,-0.000770018
1102,-0.000770112
1103,-0.000770459
1104,-0.000770683
1105,-0.000770709
1106,-0.000770141
1107,-0.000770071
1108,-0.000770215
1109,-0.000769944
1110,-0.000769988
1111,-0.000770199
1112,-0.00076998
1113,-0.000770037
1114,-0.000770252
1115,-0.000770029
1116,-0.000770082
1117,-0.000770294
1118,-0.000770168
1119,-0.000769967
1120,-0.000770029
1121,-0.000769888
1122,-0.000769988
1123,-0.000770239
1124,-0.000770044
1125,-0.000770103
1126,-0.000770314
1127,-0.00077007
1128,-0.000770112
1129,-0.000770182
1130,-0.000770398
1131,-0.000770238
1132,-0.000770084
1133,-0.000770088
1134,-0.000770276
1135,-0.00077
1136,-0.000770028
1137,-0.000770076
1138,-0.000770098
1139,-0.000770099
1140,-0.000770085
1141,-0.000770066
1142,-0.000770052
1143,-0.000769744
1144,-0.000769764
1145,-0.000769956
1146,-0.000769682
1147,-0.000769703
1148,-0.000769731
1149,-0.00076974
1150,-0.000769716
1151,-0.000769701
1152,-0.000769661
1153,-0.000769639
1154,-0.00076958
1155,-0.000769545
1156,-0.000769473
1157,-0.000769436
1158,-0.000769562
1159,-0.000769169
1160,-0.000769141
1161,-0.000769271
1162,-0.000768938
1163,-0.000768913
1164,-0.000768639
1165,-0.000768661
1166,-0.000768427
1167,-0.000768452
1168,-0.000768506
1169,-0.000768509
1170,-0.000768329
1171,-0.000768051
1172,-0.000768049
1173,-0.000767825
1174,-0.000767738
1175,-0.000767941
1176,-0.000768224
1177,-0.000768291
1178,-0.000767722
1179,-0.000767614
1180,-0.000767483
1181,-0.000767427
1182,-0.000767316
1183,-0.000767256
1184,-0.000767128
1185,-0.000767059
1186,-0.000766921
1187,-0.000766847
1188,-0.000766939
1189,-0.00076648
1190,-0.000766415
1191,-0.000766522
1192,-0.000766113
1193,-0.00076618
1194,-0.000766135
1195,-0.000766218
1196,-0.000765738
1197,-0.000765646
1198,-0.000765256
1199,-0.000765223
1200,-0.000765169
1201,-0.000765126
1202,-0.000764994
1203,-0.000764914
1204,-0.000764993
1205,-0.000764501
1206,-0.000764416
1207,-0.000764505
1208,-0.000764059
1209,-0.00076399
1210,-0.000763864
1211,-0.000763791
1212,-0.000763624
1213,-0.000763528
1214,-0.000763332
1215,-0.000763226
1216,-0.00076302
1217,-0.000762911
1218,-0.0007627
1219,-0.000762642
1220,-0.000762803
1221,-0.000762424
1222,-0.000762237
1223,-0.000762225
1224,-0.000761627
1225,-0.000761552
1226,-0.000761705
1227,-0.000761814
1228,-0.000761309
1229,-0.000761019
1230,-0.00076109
1231,-0.000760633
1232,-0.000760418
1233,-0.000760389
1234,-0.000759765
1235,-0.00075962
1236,-0.00075964
1237,-0.000759143
1238,-0.000758803
1239,-0.000758711
1240,-0.000758788
1241,-0.000758289
1242,-0.000758161
1243,-0.000757983
1244,-0.000757626
1245,-0.000757522
1246,-0.00075755
1247,-0.000757036
1248,-0.000756915
1249,-0.000756543
1250,-0.000756526
1251,-0.000756722
1252,-0.000756532
1253,-0.000756812
1254,-0.000757133
1255,-0.000757163
1256,-0.000757165
1257,-0.000757284
1258,-0.00075734
1259,-0.000757612
1260,-0.000757568
1261,-0.000757695
1262,-0.000758031
1263,-0.000758105
1264,-0.000758653
1265,-0.000759109
1266,-0.000758007
1267,-0.000759362
1268,-0.000759492
1269,-0.000759703
1270,-0.000759926
1271,-0.000760454
1272,-0.000760684
1273,-0.000761173
1274,-0.000761382
1275,-0.000761853
1276,-0.000762058
1277,-0.00076246
1278,-0.000762619
1279,-0.000762839
1280,-0.000763368
1281,-0.000763601
1282,-0.00076411
1283,-0.000764328
1284,-0.000764815
1285,-0.000765025
1286,-0.000765505
1287,-0.000765713
1288,-0.000766189
1289,-0.000766394
1290,-0.000766797
1291,-0.000766865
1292,-0.000767054
1293,-0.000767285
1294,-0.000767731
1295,-0.000767962
1296,-0.000768202
1297,-0.000768633
1298,-0.000768833
1299,-0.000769453
1300,-0.000770161
1301,-0.000770493
1302,-0.000770544
1303,-0.000769871
1304,-0.000769709
1305,-0.000769737
1306,-0.000769447
1307,-0.000768873
1308,-0.000768732
1309,-0.00076842
1310,-0.000768173
1311,-0.000768184
1312,-0.000767482
1313,-0.000767101
1314,-0.000766597
1315,-0.000766092
1316,-0.000765612
1317,-0.000764708
1318,-0.000764396
1319,-0.000763734
1320,-0.000763372
1321,-0.000763139
1322,-0.000761988
1323,-0.000761555
1324,-0.000760687
1325,-0.00076024
1326,-0.00075931
1327,-0.000758829
1328,-0.000757848
1329,-0.000757345
1330,-0.000756965
1331,-0.000755679
1332,-0.000754553
1333,-0.000754072
1334,-0.000753742
1335,-0.000752453
1336,-0.000751946
1337,-0.000750913
1338,-0.00075039
1339,-0.000749279
1340,-0.000748716
1341,-0.000747549
1342,-0.000746962
1343,-0.00074651
1344,-0.000745027
1345,-0.000744434
1346,-0.00074395
1347,-0.000742519
1348,-0.000741898
1349,-0.000740487
1350,-0.000739893
1351,-0.000738581
1352,-0.000737364
1353,-0.000736827
1354,-0.000736382
1355,-0.000734884
1356,-0.00073427
1357,-0.000733788
1358,-0.000732274
1359,-0.000731656
1360,-0.000730414
1361,-0.000729791
1362,-0.000728518
1363,-0.000727876
1364,-0.000726581
1365,-0.000725932
1366,-0.000725421
1367,-0.000723856
1368,-0.000723217
1369,-0.000722688
1370,-0.000721203
1371,-0.000720547
1372,-0.000719093
1373,-0.000718507
1374,-0.000717144
1375,-0.000716574
1376,-0.000715398
1377,-0.000714794
1378,-0.000713545
1379,-0.000712911
1380,-0.000711635
1381,-0.000710995
1382,-0.000710494
1383,-0.000708961
1384,-0.000708333
1385,-0.000707816
1386,-0.000706369
1387,-0.00070576
1388,-0.000704312
1389,-0.000703305
1390,-0.000702955
1391,-0.000701641
1392,-0.000700977
1393,-0.000699666
1394,-0.000699016
1395,-0.000698518
1396,-0.000697013
1397,-0.000696397
1398,-0.000695927
1399,-0.000694481
1400,-0.00069388
1401,-0.000692713
1402,-0.000692084
1403,-0.000690726
1404,-0.00069015
1405,-0.00068884
1406,-0.000688288
1407,-0.000687868
1408,-0.00068648
1409,-0.000685906
1410,-0.000685429
1411,-0.000684063
1412,-0.000682841
1413,-0.00068231
1414,-0.000681181
1415,-0.000680601
1416,-0.000680115
1417,-0.000678722
1418,-0.000678135
1419,-0.000676826
1420,-0.000676276
1421,-0.000675188
1422,-0.000674627
1423,-0.000673491
1424,-0.000672462
1425,-0.0006721
1426,-0.000671592
1427,-0.000670816
1428,-0.000669333
1429,-0.000668732
1430,-0.000667625
1431,-0.000667065
1432,-0.000665949
1433,-0.000665377
1434,-0.000664244
1435,-0.000663227
1436,-0.000662871
1437,-0.000662374
1438,-0.000660869
1439,-0.00066025
1440,-0.000659796
1441,-0.000658438
1442,-0.00065788
1443,-0.000657428
1444,-0.000656145
1445,-0.000655593
1446,-0.000654375
1447,-0.000653266
1448,-0.000652781
1449,-0.000652359
1450,-0.000651094
1451,-0.000649961
1452,-0.000649471
1453,-0.000649077
1454,-0.000647771
1455,-0.00064723
1456,-0.000646828
1457,-0.000645537
1458,-0.000644609
1459,-0.000643837
1460,-0.000643469
1461,-0.000642919
1462,-0.000641445
1463,-0.000640827
1464,-0.000639565
1465,-0.000639038
1466,-0.000638033
1467,-0.000637511
1468,-0.000637121
1469,-0.000635833
1470,-0.0006353
1471,-0.000634909
1472,-0.000634276
1473,-0.000633035
1474,-0.000632522
1475,-0.000632159
1476,-0.000630938
1477,-0.000630431
1478,-0.00062944
1479,-0.000628544
1480,-0.000627786
1481,-0.000627421
1482,-0.000626173
1483,-0.000625087
1484,-0.000624707
1485,-0.000623521
1486,-0.000622928
1487,-0.000622489
1488,-0.000621182
1489,-0.000620645
1490,-0.000620221
1491,-0.000619036
1492,-0.000617988
1493,-0.000617538
1494,-0.000616566
1495,-0.000616055
1496,-0.000615676
1497,-0.000614434
1498,-0.000613919
1499,-0.000613549
1500,-0.000612308
1501,-0.000611491
1502,-0.000610616
1503,-0.000610133
1504,-0.000609722
1505,-0.000608432
1506,-0.0006079
1507,-0.000606919
1508,-0.000606416
1509,-0.000606052
1510,-0.000604849
1511,-0.00060435
1512,-0.000603994
1513,-0.000602824
1514,-0.000602337
1515,-0.000601946
1516,-0.000600804
1517,-0.000600272
1518,-0.000599186
1519,-0.000598171
1520,-0.000597732
1521,-0.000596718
1522,-0.000596193
1523,-0.000595126
1524,-0.000594581
1525,-0.000594159
1526,-0.000592857
1527,-0.000592317
1528,-0.000591268
1529,-0.000590734
1530,-0.000590322
1531,-0.000589028
1532,-0.00058849
1533,-0.000588078
1534,-0.00058681
1535,-0.000586281
1536,-0.000585243
1537,-0.000584712
1538,-0.000583651
1539,-0.000583107
1540,-0.000582032
1541,-0.000581483
1542,-0.000580406
1543,-0.000579434
1544,-0.000579083
1545,-0.000578608
1546,-0.000577204
1547,-0.00057662
1548,-0.000576183
1549,-0.000574903
1550,-0.00057437
1551,-0.000573966
1552,-0.000572717
1553,-0.000572193
1554,-0.000571795
1555,-0.000570551
1556,-0.00057003
